generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
9,multi-cutcat-tour,215,174,166,1.134765625,0.250836244,0.0,0.001053823,0.9997
9,multi-cutcat-tour,467,111,485,1.197265625,0.213268462,0.0,0.001876458,0.9999999999999999
9,multi-cutcat-tour,211,110,197,1.134765625,0.205469374,0.0,0.001152239,0.9994
9,multi-cutcat-tour,209,178,357,1.197265625,0.294059629,0.0,0.001570761,0.9999999999999999
9,multi-cutcat-tour,197,179,132,1.1982421875,0.282320672,0.0,0.001059344,0.9986
9,multi-cutcat-tour,211,111,133,1.072265625,0.216291078,0.0,0.000985955,0.9981
10,multi-cutcat-tour,467,111,485,1.197265625,0.213268462,0.0,0.001876458,0.9999999999999999
10,multi-cutcat-tour,211,111,229,1.197265625,0.21508108,0.0,0.00135332,0.9996
10,multi-cutcat-tour,211,110,197,1.134765625,0.205469374,0.0,0.001152239,0.9994
10,multi-cutcat-tour,209,178,357,1.197265625,0.294059629,0.0,0.001570761,0.9999999999999999
10,multi-cutcat-tour,211,111,133,1.072265625,0.216291078,0.0,0.000985955,0.9981
0,single-cutcat-unif,615,363,165,1.6689453125,1.544950357,0.000786432,0.020047661,0.9999999999999999
0,single-cutcat-unif,760,266,832,1.6865234375,0.768936008,0.0,0.004035461,0.9999999999999999
0,single-cutcat-unif,752,869,1018,1.6572265625,2.921803833,0.000196608,0.015015074,0.9999999999999999
0,single-cutcat-unif,909,840,800,1.8349609375,5.442487669,0.0,0.018369898,0.9999999999999999
0,single-cutcat-unif,542,798,814,1.34765625,1.657231474,0.0,0.010388015,0.9999999999999999
0,single-cutcat-unif,813,982,226,1.3701171875,1.750755376,0.0,0.016406134,0.9999999999999999
0,single-cutcat-unif,913,530,595,1.52734375,1.915729603,0.0,0.012863235,0.9999999999999999
0,single-cutcat-unif,310,455,812,1.6533203125,1.753369794,0.0,0.010237529,0.9999999999999999
0,single-cutcat-unif,713,138,616,1.9853515625,0.559914628,0.0,0.003397785,0.9999999999999999
0,single-cutcat-unif,656,530,236,1.36328125,1.158450468,0.0,0.006523496,0.9999999999999999
1,single-cutcat-unif,713,138,616,1.9853515625,0.559914628,0.0,0.003397785,0.9999999999999999
1,single-cutcat-unif,720,132,634,1.9853515625,0.55268658,0.0,0.003629122,0.9999999999999999
1,single-cutcat-unif,297,994,355,1.02734375,0.961072255,0.0,0.037171152,0.9999999999999999
2,single-cutcat-unif,652,132,250,1.7353515625,0.537161402,0.0,0.002354593,0.9999999999999999
2,single-cutcat-unif,540,134,122,1.4853515625,0.414207351,0.0,0.001555201,0.9999999999999999
2,single-cutcat-unif,717,266,237,1.6728515625,0.757250137,0.0,0.002171647,0.9999999999999999
3,single-cutcat-unif,518,107,121,1.3681640625,0.307303472,0.0,0.00132734,0.9999999999999999
4,single-cutcat-unif,518,107,121,1.3681640625,0.307303472,0.0,0.00132734,0.9999999999999999
5,single-cutcat-unif,538,107,121,1.3681640625,0.294061129,0.0,0.001326499,0.9999999999999999
6,single-cutcat-unif,538,107,121,1.3681640625,0.294061129,0.0,0.001326499,0.9999999999999999
6,single-cutcat-unif,518,107,121,1.3681640625,0.307303472,0.0,0.00132734,0.9999999999999999
7,single-cutcat-unif,555,106,192,1.220703125,0.370124688,0.0,0.001419114,0.9999999999999999
7,single-cutcat-unif,519,104,153,1.3076171875,0.291320897,0.0,0.001578124,0.9999999999999999
7,single-cutcat-unif,77,202,117,1.3095703125,0.381804355,0.0,0.001370913,0.9999999999999999
8,single-cutcat-unif,578,165,129,1.0556640625,0.27948266,0.0,0.00149153,0.9987000000000001
8,single-cutcat-unif,538,107,121,1.3681640625,0.294061129,0.0,0.001326499,0.9999999999999999
8,single-cutcat-unif,519,104,153,1.3076171875,0.291320897,0.0,0.001578124,0.9999999999999999
8,single-cutcat-unif,523,106,192,1.296875,0.28161351,0.0,0.001489668,0.9999999999999999
8,single-cutcat-unif,524,106,120,1.3359375,0.291901475,0.0,0.005154177,0.9999999999999999
9,single-cutcat-unif,10,103,123,1.3681640625,0.192045615,0.0,0.000570209,0.9819
9,single-cutcat-unif,519,168,117,1.3076171875,0.364083944,0.0,0.001354822,0.9999999999999999
9,single-cutcat-unif,578,165,129,1.0556640625,0.27948266,0.0,0.00149153,0.9987000000000001
9,single-cutcat-unif,538,107,121,1.3681640625,0.294061129,0.0,0.001326499,0.9999999999999999
9,single-cutcat-unif,524,106,120,1.3359375,0.291901475,0.0,0.005154177,0.9999999999999999
9,single-cutcat-unif,579,164,113,1.0576171875,0.261774274,0.0,0.000871358,0.9978000000000001
9,single-cutcat-unif,540,166,180,1.1181640625,0.279425353,0.0,0.001102335,0.9999000000000001
10,single-cutcat-unif,10,103,123,1.3681640625,0.192045615,0.0,0.000570209,0.9819
10,single-cutcat-unif,531,164,171,1.056640625,0.255113017,0.0,0.001105471,0.9997
10,single-cutcat-unif,576,166,101,1.0556640625,0.257839303,0.0,0.000974543,0.9956
10,single-cutcat-unif,517,104,193,1.3076171875,0.262945008,0.0,0.001532007,0.9999999999999999
10,single-cutcat-unif,10,619,123,1.3603515625,0.645558883,0.0,0.000712207,0.9829999999999999
10,single-cutcat-unif,519,616,117,1.1123046875,0.572340655,0.0,0.001083619,0.9989000000000001
10,single-cutcat-unif,538,107,121,1.3681640625,0.294061129,0.0,0.001326499,0.9999999999999999
10,single-cutcat-unif,9,102,193,1.3701171875,0.173426736,0.0,0.001955979,0.9931999999999999
10,single-cutcat-unif,523,106,192,1.296875,0.28161351,0.0,0.001489668,0.9999999999999999
10,single-cutcat-unif,579,164,113,1.0576171875,0.261774274,0.0,0.000871358,0.9978000000000001
0,multi-cutcat-unif,43,192,776,1.1279296875,0.29185094,0.0,0.002245877,0.9999999999999999
0,multi-cutcat-unif,361,271,673,1.2314453125,0.479683947,0.0,0.002869776,0.9999999999999999
0,multi-cutcat-unif,996,707,110,1.9677734375,3.774722394,0.0,0.00273415,0.9999999999999999
0,multi-cutcat-unif,301,925,480,1.7802734375,5.546347805,0.0,0.003397094,0.9999999999999999
0,multi-cutcat-unif,167,804,636,1.650390625,2.765600357,0.0,0.005148076,0.9999999999999999
0,multi-cutcat-unif,68,588,890,1.1552734375,0.594996226,0.0,0.003446558,0.9999999999999999
0,multi-cutcat-unif,748,735,1015,1.509765625,1.882214137,0.0,0.005167763,0.9999999999999999
0,multi-cutcat-unif,820,415,439,1.03515625,0.451115523,0.0,0.001955939,0.9999999999999999
0,multi-cutcat-unif,62,305,749,1.4091796875,0.57207456,0.0,0.002613082,0.9999999999999999
0,multi-cutcat-unif,329,754,811,1.734375,5.563517622,0.0,0.005259456,0.9999999999999999
1,multi-cutcat-unif,111,195,774,1.1865234375,0.293860369,0.0,0.002336247,0.9999999999999999
1,multi-cutcat-unif,63,304,779,1.1279296875,0.370957272,0.0,0.004545476,0.9999999999999999
1,multi-cutcat-unif,820,415,439,1.03515625,0.451115523,0.0,0.001955939,0.9999999999999999
2,multi-cutcat-unif,868,526,250,1.1552734375,0.53977443,0.0,0.002837565,0.9999999999999999
2,multi-cutcat-unif,303,195,773,1.1318359375,0.288658932,0.0,0.002369261,0.9999999999999999
2,multi-cutcat-unif,111,195,774,1.1865234375,0.293860369,0.0,0.002336247,0.9999999999999999
2,multi-cutcat-unif,251,295,640,1.150390625,0.379875656,0.0,0.004191346,0.9999999999999999
2,multi-cutcat-unif,820,415,439,1.03515625,0.451115523,0.0,0.001955939,0.9999999999999999
2,multi-cutcat-unif,100,204,872,1.1513671875,0.301441936,0.0,0.002630285,0.9999999999999999
3,multi-cutcat-unif,47,177,773,1.1318359375,0.272169891,0.0,0.002208436,0.9999999999999999
3,multi-cutcat-unif,812,543,260,1.1552734375,0.562198854,0.0,0.001689795,0.9999999999999999
4,multi-cutcat-unif,812,543,260,1.1552734375,0.562198854,0.0,0.001689795,0.9999999999999999
4,multi-cutcat-unif,47,177,773,1.1318359375,0.272169891,0.0,0.002208436,0.9999999999999999
4,multi-cutcat-unif,623,191,328,1.1826171875,0.289565057,0.0,0.002864838,0.9999999999999999
4,multi-cutcat-unif,116,140,874,1.1513671875,0.229088773,0.0,0.002711318,0.9999999999999999
4,multi-cutcat-unif,831,268,151,1.1318359375,0.357849033,0.0,0.001449672,0.9994999999999999
5,multi-cutcat-unif,116,140,874,1.1513671875,0.229088773,0.0,0.002711318,0.9999999999999999
5,multi-cutcat-unif,623,191,328,1.1826171875,0.289565057,0.0,0.002864838,0.9999999999999999
5,multi-cutcat-unif,47,144,750,1.1513671875,0.24154034,0.0,0.002328634,0.9999999999999999
5,multi-cutcat-unif,99,543,262,1.1552734375,0.564807979,0.0,0.002837626,0.9999999999999999
6,multi-cutcat-unif,111,128,840,1.1513671875,0.225179462,0.0,0.002736104,0.9999999999999999
6,multi-cutcat-unif,812,543,260,1.1552734375,0.562198854,0.0,0.001689795,0.9999999999999999
6,multi-cutcat-unif,47,177,773,1.1318359375,0.272169891,0.0,0.002208436,0.9999999999999999
6,multi-cutcat-unif,623,191,328,1.1826171875,0.289565057,0.0,0.002864838,0.9999999999999999
6,multi-cutcat-unif,109,177,772,1.1396484375,0.281067276,0.0,0.002421249,0.9999999999999999
6,multi-cutcat-unif,559,163,872,1.1357421875,0.258621131,0.0,0.002609034,0.9999999999999999
6,multi-cutcat-unif,836,511,262,1.0302734375,0.510503657,0.004841472,0.00156031,0.9999999999999999
7,multi-cutcat-unif,111,128,840,1.1513671875,0.225179462,0.0,0.002736104,0.9999999999999999
7,multi-cutcat-unif,46,189,774,1.0283203125,0.284051209,0.0,0.004355807,0.9999999999999999
7,multi-cutcat-unif,812,543,260,1.1552734375,0.562198854,0.0,0.001689795,0.9999999999999999
7,multi-cutcat-unif,47,177,773,1.1318359375,0.272169891,0.0,0.002208436,0.9999999999999999
7,multi-cutcat-unif,623,191,328,1.1826171875,0.289565057,0.0,0.002864838,0.9999999999999999
7,multi-cutcat-unif,623,125,296,1.0576171875,0.213895673,0.0,0.001556644,0.9999000000000001
7,multi-cutcat-unif,617,115,628,1.1396484375,0.212739256,0.0,0.002152751,0.9999999999999999
7,multi-cutcat-unif,836,511,262,1.0302734375,0.510503657,0.004841472,0.00156031,0.9999999999999999
8,multi-cutcat-unif,623,125,296,1.0576171875,0.213895673,0.0,0.001556644,0.9999000000000001
8,multi-cutcat-unif,617,115,628,1.1396484375,0.212739256,0.0,0.002152751,0.9999999999999999
8,multi-cutcat-unif,97,113,632,1.0263671875,0.197426629,0.0,0.002166436,0.9999999999999999
8,multi-cutcat-unif,623,191,328,1.1826171875,0.289565057,0.0,0.002864838,0.9999999999999999
9,multi-cutcat-unif,591,382,264,1.1513671875,0.431126764,0.0,0.002454953,0.9999999999999999
9,multi-cutcat-unif,97,113,632,1.0263671875,0.197426629,0.0,0.002166436,0.9999999999999999
9,multi-cutcat-unif,119,637,120,1.0888671875,0.584422969,0.0,0.001167979,0.999
10,multi-cutcat-unif,97,113,632,1.0263671875,0.197426629,0.0,0.002166436,0.9999999999999999
10,multi-cutcat-unif,68,515,264,1.1552734375,0.513126437,0.0,0.001987579,0.9999999999999999
10,multi-cutcat-unif,68,1025,120,1.2138671875,1.141186586,0.0,0.001403584,0.9999999999999999
10,multi-cutcat-unif,631,643,136,1.1552734375,0.621728826,0.0,0.001068431,0.9994999999999999
10,multi-cutcat-unif,103,511,264,1.1513671875,0.551976913,0.0,0.001445464,0.9999999999999999
10,multi-cutcat-unif,68,515,264,1.1474609375,0.522913073,0.0,0.001547336,0.9999999999999999
10,multi-cutcat-unif,84,515,520,1.0302734375,0.484132427,0.0,0.002044196,0.9999999999999999
10,multi-cutcat-unif,127,113,165,1.1318359375,0.21327039,0.0,0.000950988,0.9994
0,single-cutcat-tour,699,118,478,1.53515625,0.382468007,0.0,0.002738439,0.9999999999999999
0,single-cutcat-tour,627,180,176,1.1435546875,0.276329827,0.0,0.001169802,0.9999000000000001
0,single-cutcat-tour,455,720,448,1.4697265625,1.739827221,0.0,0.003242662,0.9999999999999999
0,single-cutcat-tour,492,794,489,1.8623046875,5.065915736,0.0,0.003715777,0.9999999999999999
0,single-cutcat-tour,397,224,964,1.119140625,0.316615288,0.0,0.002776932,0.9999999999999999
0,single-cutcat-tour,847,808,1019,1.1513671875,0.720483213,0.0,0.006497177,0.9999999999999999
0,single-cutcat-tour,789,354,800,1.482421875,0.871920505,0.0,0.00426321,0.9999999999999999
0,single-cutcat-tour,434,204,543,1.7763671875,0.969365946,0.0,0.003283619,0.9999999999999999
0,single-cutcat-tour,278,272,758,1.4501953125,0.728731952,0.0,0.004876913,0.9999999999999999
0,single-cutcat-tour,989,260,589,1.4482421875,0.667318527,0.0,0.003236481,0.9999999999999999
1,single-cutcat-tour,699,118,478,1.53515625,0.382468007,0.0,0.002738439,0.9999999999999999
1,single-cutcat-tour,627,180,176,1.1435546875,0.276329827,0.0,0.001169802,0.9999000000000001
1,single-cutcat-tour,685,260,205,1.4462890625,0.656684317,0.0,0.002172108,0.9999999999999999
1,single-cutcat-tour,571,212,222,1.51953125,0.586685238,0.0,0.002213206,0.9999999999999999
1,single-cutcat-tour,1011,116,606,1.41015625,0.314844047,0.0,0.002536617,0.9999999999999999
2,single-cutcat-tour,627,180,176,1.1435546875,0.276329827,0.0,0.001169802,0.9999000000000001
2,single-cutcat-tour,397,224,964,1.119140625,0.316615288,0.0,0.002776932,0.9999999999999999
2,single-cutcat-tour,683,118,204,1.1953125,0.217648238,0.0,0.001026983,0.9994999999999999
2,single-cutcat-tour,627,180,208,1.2060546875,0.372681349,0.0,0.001819571,0.9999999999999999
2,single-cutcat-tour,1011,118,598,1.03515625,0.219028419,0.0,0.003640995,0.9999999999999999
2,single-cutcat-tour,1011,116,606,1.41015625,0.314844047,0.0,0.002536617,0.9999999999999999
3,single-cutcat-tour,627,180,176,1.1435546875,0.276329827,0.0,0.001169802,0.9999000000000001
3,single-cutcat-tour,653,128,200,1.197265625,0.229717803,0.0,0.003062641,0.9994999999999999
3,single-cutcat-tour,627,180,208,1.2060546875,0.372681349,0.0,0.001819571,0.9999999999999999
3,single-cutcat-tour,1011,118,598,1.03515625,0.219028419,0.0,0.003640995,0.9999999999999999
3,single-cutcat-tour,939,182,460,1.03515625,0.269733783,0.0,0.001820523,0.9999999999999999
4,single-cutcat-tour,883,117,600,1.0498046875,0.214223894,0.0,0.002388376,0.9999999999999999
4,single-cutcat-tour,631,116,528,1.0341796875,0.215870436,0.0,0.002514375,0.9999999999999999
4,single-cutcat-tour,755,122,606,1.05078125,0.220103021,0.0,0.002108036,0.9999999999999999
4,single-cutcat-tour,627,180,208,1.2060546875,0.372681349,0.0,0.001819571,0.9999999999999999
4,single-cutcat-tour,1011,118,598,1.03515625,0.219028419,0.0,0.003640995,0.9999999999999999
4,single-cutcat-tour,1011,180,176,1.0498046875,0.269416062,0.0,0.001173359,0.9999000000000001
4,single-cutcat-tour,65,182,190,1.16015625,0.277338334,0.0,0.001202554,0.9999000000000001
5,single-cutcat-tour,627,180,528,1.033203125,0.274409967,0.0,0.002084773,0.9999999999999999
5,single-cutcat-tour,627,180,176,1.1435546875,0.276329827,0.0,0.001169802,0.9999000000000001
5,single-cutcat-tour,1011,180,176,1.0322265625,0.264019469,0.0,0.001076515,0.9999000000000001
5,single-cutcat-tour,995,119,602,1.0966796875,0.217638841,0.0,0.001973262,0.9999999999999999
5,single-cutcat-tour,627,180,208,1.2060546875,0.372681349,0.0,0.001819571,0.9999999999999999
5,single-cutcat-tour,1011,116,598,1.0380859375,0.246570552,0.0,0.005312617,0.9999999999999999
6,single-cutcat-tour,883,117,600,1.0498046875,0.214223894,0.0,0.002388376,0.9999999999999999
6,single-cutcat-tour,995,183,170,1.1435546875,0.299737691,0.0,0.001309496,0.9998000000000001
6,single-cutcat-tour,627,180,176,1.1435546875,0.276329827,0.0,0.001169802,0.9999000000000001
6,single-cutcat-tour,1011,180,168,1.0185546875,0.276083601,0.0,0.001193057,0.9999000000000001
6,single-cutcat-tour,755,122,606,1.05078125,0.220103021,0.0,0.002108036,0.9999999999999999
6,single-cutcat-tour,931,180,536,1.0966796875,0.273823617,0.0,0.001954446,0.9999999999999999
6,single-cutcat-tour,115,180,209,1.205078125,0.365836766,0.0,0.003077831,0.9999999999999999
7,single-cutcat-tour,883,117,600,1.0498046875,0.214223894,0.0,0.002388376,0.9999999999999999
7,single-cutcat-tour,627,180,528,1.033203125,0.274409967,0.0,0.002084773,0.9999999999999999
7,single-cutcat-tour,1011,692,176,1.1474609375,0.660382139,0.0,0.002525336,0.9999999999999999
7,single-cutcat-tour,1011,180,176,1.0322265625,0.264019469,0.0,0.001076515,0.9999000000000001
7,single-cutcat-tour,755,122,606,1.05078125,0.220103021,0.0,0.002108036,0.9999999999999999
7,single-cutcat-tour,931,180,536,1.0966796875,0.273823617,0.0,0.001954446,0.9999999999999999
7,single-cutcat-tour,115,180,209,1.205078125,0.365836766,0.0,0.003077831,0.9999999999999999
8,single-cutcat-tour,1011,692,176,1.1474609375,0.660382139,0.0,0.002525336,0.9999999999999999
8,single-cutcat-tour,627,181,176,1.0185546875,0.273821063,0.0,0.00175021,0.9999000000000001
8,single-cutcat-tour,627,104,600,1.0498046875,0.195604073,0.0,0.002087627,0.9999999999999999
8,single-cutcat-tour,1011,196,466,1.0322265625,0.287892321,0.0,0.002024218,0.9999999999999999
8,single-cutcat-tour,945,697,216,1.0498046875,0.614899841,0.0,0.002671722,0.9999999999999999
8,single-cutcat-tour,755,122,606,1.05078125,0.220103021,0.0,0.002108036,0.9999999999999999
8,single-cutcat-tour,882,148,560,1.0322265625,0.234432147,0.0,0.004623613,0.9999999999999999
8,single-cutcat-tour,115,180,209,1.205078125,0.365836766,0.0,0.003077831,0.9999999999999999
9,single-cutcat-tour,627,121,176,1.0185546875,0.206459911,0.0,0.001078189,0.9994999999999999
9,single-cutcat-tour,627,181,176,1.0185546875,0.273821063,0.0,0.00175021,0.9999000000000001
9,single-cutcat-tour,627,104,600,1.0498046875,0.195604073,0.0,0.002087627,0.9999999999999999
9,single-cutcat-tour,115,180,209,1.205078125,0.365836766,0.0,0.003077831,0.9999999999999999
9,single-cutcat-tour,627,117,432,1.1123046875,0.266367337,0.0,0.001782571,0.9999999999999999
9,single-cutcat-tour,995,693,176,1.0185546875,0.626125518,0.0,0.00121123,0.9999999999999999
10,single-cutcat-tour,627,121,176,1.0185546875,0.206459911,0.0,0.001078189,0.9994999999999999
10,single-cutcat-tour,627,104,600,1.0498046875,0.195604073,0.0,0.002087627,0.9999999999999999
10,single-cutcat-tour,611,693,176,1.0185546875,0.579504108,0.0,0.001231158,0.9999999999999999
10,single-cutcat-tour,1011,180,176,1.0322265625,0.264019469,0.0,0.001076515,0.9999000000000001
10,single-cutcat-tour,627,153,608,1.001953125,0.223500936,0.0,0.002038214,0.9999999999999999
10,single-cutcat-tour,883,105,176,1.1435546875,0.209340198,0.0,0.0010629,0.9994
10,single-cutcat-tour,627,117,432,1.1123046875,0.266367337,0.0,0.001782571,0.9999999999999999
0,multi-cutcat-tour,210,988,885,1.2236328125,1.062935377,0.0,0.006134281,0.9999999999999999
0,multi-cutcat-tour,475,304,194,1.73828125,1.53594086,0.0,0.003846653,0.9999999999999999
0,multi-cutcat-tour,167,622,912,1.1806640625,0.592220373,0.0,0.003197286,0.9999999999999999
0,multi-cutcat-tour,452,598,171,1.3212890625,0.935319211,0.0,0.003308385,0.9999999999999999
0,multi-cutcat-tour,1017,735,960,1.9736328125,4.033097687,0.0,0.006811701,0.9999999999999999
0,multi-cutcat-tour,698,182,878,1.01953125,0.255206911,0.0,0.002724753,0.9999999999999999
0,multi-cutcat-tour,138,1018,773,1.6875,2.986060614,0.0,0.003729343,0.9999999999999999
0,multi-cutcat-tour,681,367,952,1.4150390625,0.653521856,0.0,0.006820998,0.9999999999999999
0,multi-cutcat-tour,128,615,596,1.3310546875,0.934953248,0.0,0.002629864,0.9999999999999999
0,multi-cutcat-tour,54,302,135,1.0556640625,0.350604722,0.0,0.000985934,0.9991000000000001
1,multi-cutcat-tour,182,1070,923,1.1806640625,0.883146872,0.0,0.002925962,0.9999999999999999
1,multi-cutcat-tour,452,598,171,1.3212890625,0.935319211,0.0,0.003308385,0.9999999999999999
1,multi-cutcat-tour,698,182,878,1.01953125,0.255206911,0.0,0.002724753,0.9999999999999999
2,multi-cutcat-tour,452,598,171,1.3212890625,0.935319211,0.0,0.003308385,0.9999999999999999
2,multi-cutcat-tour,954,180,462,1.0244140625,0.265238862,0.0,0.002095933,0.9999999999999999
2,multi-cutcat-tour,498,598,111,1.3369140625,0.936598379,0.0,0.001575028,0.9999999999999999
3,multi-cutcat-tour,916,182,170,1.3369140625,0.391323702,0.0,0.001615395,0.9999999999999999
3,multi-cutcat-tour,450,534,111,1.3212890625,0.845709214,0.0,0.003017236,0.9999999999999999
3,multi-cutcat-tour,954,180,462,1.0244140625,0.265238862,0.0,0.002095933,0.9999999999999999
3,multi-cutcat-tour,498,598,111,1.3369140625,0.936598379,0.0,0.001575028,0.9999999999999999
3,multi-cutcat-tour,434,182,110,1.0244140625,0.269143987,0.0,0.000960326,0.9974000000000001
4,multi-cutcat-tour,944,310,174,1.0244140625,0.383368318,0.0,0.002330156,0.9999000000000001
4,multi-cutcat-tour,958,182,430,1.0244140625,0.265930691,0.0,0.002028846,0.9999999999999999
4,multi-cutcat-tour,918,180,334,1.0263671875,0.267116774,0.0,0.002817517,0.9999999999999999
4,multi-cutcat-tour,434,182,110,1.0244140625,0.269143987,0.0,0.000960326,0.9974000000000001
5,multi-cutcat-tour,916,182,170,1.3369140625,0.391323702,0.0,0.001615395,0.9999999999999999
5,multi-cutcat-tour,923,182,446,1.0283203125,0.270615238,0.0,0.001846842,0.9999999999999999
5,multi-cutcat-tour,1022,182,174,1.0244140625,0.270881171,0.0,0.001007696,0.9999000000000001
5,multi-cutcat-tour,434,182,110,1.0244140625,0.269143987,0.0,0.000960326,0.9974000000000001
5,multi-cutcat-tour,150,182,114,1.0556640625,0.272610963,0.0,0.001043203,0.9979
5,multi-cutcat-tour,918,180,334,1.0263671875,0.267116774,0.0,0.002817517,0.9999999999999999
6,multi-cutcat-tour,1022,182,174,1.0244140625,0.270881171,0.0,0.001007696,0.9999000000000001
6,multi-cutcat-tour,434,180,110,1.0244140625,0.279659202,0.0,0.000953503,0.9976999999999999
