generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
1,multi-cutcat-unif,730,597,1006,1.05078125,0.09592387616809081,0,0.5497827799798218,1.0
1,multi-cutcat-unif,1,970,636,1.0712890625,0.007657988976064291,0,0.1609254372993185,0.0010999999999999899
1,multi-cutcat-unif,461,266,164,1.55859375,0.10860399750680304,0,0.2895398705640756,1.0
2,multi-cutcat-unif,241,138,294,1.5615234375,0.07509502475420317,0,0.37170337608399145,1.0
2,multi-cutcat-unif,440,877,108,1.0302734375,0.10310079563781904,0,0.08127531080237611,0.9987999999999999
2,multi-cutcat-unif,461,874,156,1.2490234375,0.19325312035534095,0,0.24789732784785262,1.0
2,multi-cutcat-unif,18,608,190,1.12109375,0.08692901200165018,0,0.06772318349168086,0.9989
2,multi-cutcat-unif,16,856,700,1.0712890625,0.11296568190833066,0,0.34668813562837025,1.0
2,multi-cutcat-unif,1,728,179,1.42578125,0.0035171576526125277,0,0.10607976171185875,0.010700000000000043
2,multi-cutcat-unif,241,961,236,1.0302734375,0.10798805627606467,0,0.16498646350392585,1.0
2,multi-cutcat-unif,1,364,175,1.39453125,0.0,0,0.11185573575843455,0.8454999999999999
2,multi-cutcat-unif,665,793,804,1.005859375,0.0826548013629656,0,0.4369860747349538,1.0
2,multi-cutcat-unif,327,934,143,1.1953125,0.1369777428991681,0,0.1072411161569568,0.9998
3,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
3,multi-cutcat-unif,440,932,111,1.1953125,0.13641982860590268,0,0.07663886937563734,0.9984999999999999
3,multi-cutcat-unif,241,961,236,1.0302734375,0.10798805627606467,0,0.16498646350392585,1.0
3,multi-cutcat-unif,18,1112,190,1.0712890625,0.11835905244884257,0,0.051668355923565425,0.9993000000000001
3,multi-cutcat-unif,440,877,108,1.0302734375,0.10310079563781904,0,0.08127531080237611,0.9987999999999999
3,multi-cutcat-unif,240,389,302,1.0302734375,0.05811066126340591,0,0.19135403806685863,1.0
3,multi-cutcat-unif,18,608,190,1.12109375,0.08692901200165018,0,0.06772318349168086,0.9989
3,multi-cutcat-unif,1,728,179,1.42578125,0.0035171576526125277,0,0.10607976171185875,0.010700000000000043
3,multi-cutcat-unif,327,934,143,1.1953125,0.1369777428991681,0,0.1072411161569568,0.9998
3,multi-cutcat-unif,154,925,101,1.029296875,0.10716484204767206,0,0.06258762584886514,0.9976999999999999
4,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
4,multi-cutcat-unif,440,932,111,1.1953125,0.13641982860590268,0,0.07663886937563734,0.9984999999999999
4,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
4,multi-cutcat-unif,241,961,236,1.0302734375,0.10798805627606467,0,0.16498646350392585,1.0
4,multi-cutcat-unif,18,1112,190,1.0712890625,0.11835905244884257,0,0.051668355923565425,0.9993000000000001
4,multi-cutcat-unif,22,1016,190,1.57421875,0.20439558285158402,0,0.1351238373107092,1.0
4,multi-cutcat-unif,440,877,108,1.0302734375,0.10310079563781904,0,0.08127531080237611,0.9987999999999999
4,multi-cutcat-unif,240,389,302,1.0302734375,0.05811066126340591,0,0.19135403806685863,1.0
4,multi-cutcat-unif,280,936,190,1.0126953125,0.10284003366951497,0,0.16272395808909526,0.9999000000000001
4,multi-cutcat-unif,440,870,143,1.08984375,0.12271535915668458,0,0.10724900915758315,0.9997
5,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
5,multi-cutcat-unif,440,877,108,1.0302734375,0.10310079563781904,0,0.08127531080237611,0.9987999999999999
5,multi-cutcat-unif,280,936,190,1.0126953125,0.10284003366951497,0,0.16272395808909526,0.9999000000000001
5,multi-cutcat-unif,440,945,172,1.0771484375,0.114311002046451,0,0.1378335994709879,1.0
5,multi-cutcat-unif,240,389,302,1.0302734375,0.05811066126340591,0,0.19135403806685863,1.0
5,multi-cutcat-unif,440,870,143,1.08984375,0.12271535915668458,0,0.10724900915758315,0.9997
5,multi-cutcat-unif,496,138,204,1.0283203125,0.02640433668741418,0,0.12377186477067062,0.9997
5,multi-cutcat-unif,246,1080,236,1.07421875,0.12309864925795617,0,0.18889776722488755,1.0
5,multi-cutcat-unif,952,869,108,1.08984375,0.10603639404869594,0,0.09961384655171053,0.9984000000000001
5,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
6,multi-cutcat-unif,400,653,108,1.1220703125,0.0828976380140129,0,0.06200307950836203,0.9983
6,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
6,multi-cutcat-unif,440,877,108,1.0302734375,0.10310079563781904,0,0.08127531080237611,0.9987999999999999
6,multi-cutcat-unif,440,945,172,1.0771484375,0.114311002046451,0,0.1378335994709879,1.0
6,multi-cutcat-unif,440,870,143,1.08984375,0.12271535915668458,0,0.10724900915758315,0.9997
6,multi-cutcat-unif,246,1080,236,1.07421875,0.12309864925795617,0,0.18889776722488755,1.0
6,multi-cutcat-unif,496,138,204,1.0283203125,0.02640433668741418,0,0.12377186477067062,0.9997
6,multi-cutcat-unif,952,869,108,1.08984375,0.10603639404869594,0,0.09961384655171053,0.9984000000000001
6,multi-cutcat-unif,497,394,108,1.0126953125,0.05390017403116396,0,0.04039104533760385,0.9984000000000001
6,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
7,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
7,multi-cutcat-unif,440,945,172,1.0771484375,0.114311002046451,0,0.1378335994709879,1.0
7,multi-cutcat-unif,16,213,804,1.6220703125,0.05149902547821225,0,0.3844934872467882,1.0
7,multi-cutcat-unif,496,138,204,1.0283203125,0.02640433668741418,0,0.12377186477067062,0.9997
7,multi-cutcat-unif,497,394,108,1.0126953125,0.05390017403116396,0,0.04039104533760385,0.9984000000000001
7,multi-cutcat-unif,952,869,108,1.08984375,0.10603639404869594,0,0.09961384655171053,0.9984000000000001
7,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
7,multi-cutcat-unif,432,135,108,1.0302734375,0.029460956582659417,0,0.0,0.9972000000000001
7,multi-cutcat-unif,496,196,133,1.07421875,0.037774738504053496,0,0.010813720387512268,0.9992
7,multi-cutcat-unif,480,147,108,1.0302734375,0.028103149842509036,0,0.03434538625481918,0.9969
8,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
8,multi-cutcat-unif,496,138,716,1.1533203125,0.031016314499558006,0,0.2906320161289577,1.0
8,multi-cutcat-unif,440,945,172,1.0771484375,0.114311002046451,0,0.1378335994709879,1.0
8,multi-cutcat-unif,16,213,804,1.6220703125,0.05149902547821225,0,0.3844934872467882,1.0
8,multi-cutcat-unif,496,138,204,1.0283203125,0.02640433668741418,0,0.12377186477067062,0.9997
8,multi-cutcat-unif,497,394,108,1.0126953125,0.05390017403116396,0,0.04039104533760385,0.9984000000000001
8,multi-cutcat-unif,401,154,108,1.1396484375,0.0315822030209154,0,0.06592502152651879,0.9975
8,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
8,multi-cutcat-unif,432,135,108,1.0302734375,0.029460956582659417,0,0.0,0.9972000000000001
8,multi-cutcat-unif,16,149,236,1.6220703125,0.0403064852778057,0,0.09893363305759069,0.9997
9,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
9,multi-cutcat-unif,496,138,716,1.1533203125,0.031016314499558006,0,0.2906320161289577,1.0
9,multi-cutcat-unif,440,945,172,1.0771484375,0.114311002046451,0,0.1378335994709879,1.0
9,multi-cutcat-unif,400,154,109,1.1376953125,0.029467465655942153,0,0.030885205547854126,0.9975
9,multi-cutcat-unif,497,394,108,1.0126953125,0.05390017403116396,0,0.04039104533760385,0.9984000000000001
9,multi-cutcat-unif,496,138,204,1.0283203125,0.02640433668741418,0,0.12377186477067062,0.9997
9,multi-cutcat-unif,401,154,108,1.1396484375,0.0315822030209154,0,0.06592502152651879,0.9975
9,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
9,multi-cutcat-unif,146,360,164,1.0283203125,0.05438873054591106,0,0.09929597431779327,0.9997
9,multi-cutcat-unif,240,136,164,1.5927734375,0.06456301162666443,0,0.22882327751677098,1.0
10,multi-cutcat-unif,16,136,292,1.6220703125,0.03705144525921842,0,0.0916946580677575,1.0
10,multi-cutcat-unif,16,136,172,1.6220703125,0.030314854257219765,0,0.0421231720160489,0.9987
10,multi-cutcat-unif,496,138,716,1.1533203125,0.031016314499558006,0,0.2906320161289577,1.0
10,multi-cutcat-unif,440,945,172,1.0771484375,0.114311002046451,0,0.1378335994709879,1.0
10,multi-cutcat-unif,400,154,109,1.1376953125,0.029467465655942153,0,0.030885205547854126,0.9975
10,multi-cutcat-unif,496,138,204,1.0283203125,0.02640433668741418,0,0.12377186477067062,0.9997
10,multi-cutcat-unif,497,394,108,1.0126953125,0.05390017403116396,0,0.04039104533760385,0.9984000000000001
10,multi-cutcat-unif,434,362,301,1.1533203125,0.058633740308513926,0,0.1916569770395087,1.0
10,multi-cutcat-unif,401,154,108,1.1396484375,0.0315822030209154,0,0.06592502152651879,0.9975
10,multi-cutcat-unif,240,132,332,1.0302734375,0.030031318255722764,0,0.17084221100205982,1.0
0,single-cutcat-tour,524,440,867,1.6796875,0.21194668634962455,0,0.9028355897311808,1.0
0,single-cutcat-tour,74,287,218,1.5947265625,0.1541312689997168,0,0.2237809567712339,1.0
0,single-cutcat-tour,75,482,470,1.4169921875,0.1464142003367457,0,0.4034376206446343,1.0
0,single-cutcat-tour,832,236,797,1.294921875,0.07190147838087906,0,0.6101320406031551,1.0
0,single-cutcat-tour,926,178,370,1.693359375,0.07765875854545105,0,0.44619797834853975,1.0
0,single-cutcat-tour,328,479,359,1.9814453125,0.5523581978615231,0,0.5666289240681102,1.0
0,single-cutcat-tour,508,429,930,1.021484375,0.06569756360444116,0,0.5325522257216927,1.0
0,single-cutcat-tour,590,446,371,1.2666015625,0.11103314983249904,0,0.3665503603556178,1.0
0,single-cutcat-tour,71,781,109,1.49609375,0.2724548668222965,0,0.09469882730113637,0.9999000000000001
0,single-cutcat-tour,923,123,587,1.95703125,0.07304566660990346,0,0.7064223064298796,1.0
1,single-cutcat-tour,74,287,218,1.5947265625,0.1541312689997168,0,0.2237809567712339,1.0
1,single-cutcat-tour,75,482,470,1.4169921875,0.1464142003367457,0,0.4034376206446343,1.0
1,single-cutcat-tour,832,236,797,1.294921875,0.07190147838087906,0,0.6101320406031551,1.0
1,single-cutcat-tour,666,122,1099,1.6484375,0.06175221260372446,0,0.7985894126001333,1.0
1,single-cutcat-tour,926,178,370,1.693359375,0.07765875854545105,0,0.44619797834853975,1.0
1,single-cutcat-tour,587,479,586,1.265625,0.09627074320558461,0,0.5487335141653267,1.0
1,single-cutcat-tour,328,479,359,1.9814453125,0.5523581978615231,0,0.5666289240681102,1.0
1,single-cutcat-tour,508,429,930,1.021484375,0.06569756360444116,0,0.5325522257216927,1.0
1,single-cutcat-tour,923,123,587,1.95703125,0.07304566660990346,0,0.7064223064298796,1.0
1,single-cutcat-tour,71,781,109,1.49609375,0.2724548668222965,0,0.09469882730113637,0.9999000000000001
2,single-cutcat-tour,666,122,1099,1.6484375,0.06175221260372446,0,0.7985894126001333,1.0
2,single-cutcat-tour,926,178,370,1.693359375,0.07765875854545105,0,0.44619797834853975,1.0
2,single-cutcat-tour,70,798,111,1.4072265625,0.19419907336583178,0,0.14868131449862282,0.9998
2,single-cutcat-tour,106,122,219,1.59375,0.07467824401558047,0,0.25414639937504946,1.0
2,single-cutcat-tour,74,287,218,1.5947265625,0.1541312689997168,0,0.2237809567712339,1.0
2,single-cutcat-tour,75,482,470,1.4169921875,0.1464142003367457,0,0.4034376206446343,1.0
2,single-cutcat-tour,71,273,109,1.74609375,0.1725050054042103,0,0.18428402573840033,0.9998999999999999
2,single-cutcat-tour,71,493,125,1.59375,0.2339839582312486,0,0.14802760560691314,0.9999000000000001
2,single-cutcat-tour,839,237,749,1.29296875,0.061981186240125594,0,0.513935720236761,1.0
2,single-cutcat-tour,508,429,930,1.021484375,0.06569756360444116,0,0.5325522257216927,1.0
3,single-cutcat-tour,71,121,221,1.73828125,0.08673046361100854,0,0.25412016573449553,1.0
3,single-cutcat-tour,74,266,109,1.59375,0.15550911012286334,0,0.1809213407622269,0.9999000000000001
3,single-cutcat-tour,666,122,1099,1.6484375,0.06175221260372446,0,0.7985894126001333,1.0
3,single-cutcat-tour,926,178,370,1.693359375,0.07765875854545105,0,0.44619797834853975,1.0
3,single-cutcat-tour,26,272,1115,1.5234375,0.08319612071468474,0,0.5955256284698076,1.0
3,single-cutcat-tour,70,798,111,1.4072265625,0.19419907336583178,0,0.14868131449862282,0.9998
