trial,generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
3,8,multi-cutcat-tour,1,576,418,1.7783203125,0.034408636,0,0.000987899,0.010700000000000043
3,8,multi-cutcat-tour,1,130,196,1.8955078125,0.020784107,0,0.00089826,0.010700000000000043
3,8,multi-cutcat-tour,1,152,457,1.4951171875,0.024071318,0,0.000987859,0.010700000000000043
3,8,multi-cutcat-tour,513,112,482,1.0595703125,0.146112881,0,0.002294381,1.0
3,8,multi-cutcat-tour,17,152,456,1.4931640625,0.226448841,0,0.002101838,1.0
3,8,multi-cutcat-tour,1,574,197,1.0205078125,0.039608637,0,0.001001635,0.010700000000000043
3,8,multi-cutcat-tour,961,240,218,1.0283203125,0.233037067,0,0.00163285,0.9999000000000001
3,8,multi-cutcat-tour,88,494,103,1.0205078125,0.401281034,0,0.00144799,0.9976
3,8,multi-cutcat-tour,96,1086,139,1.0205078125,0.664711181,0,0.00143792,0.9996
3,9,multi-cutcat-tour,1,574,147,1.0205078125,0.057105334,0,0.001026121,0.00019999999999997797
3,9,multi-cutcat-tour,1,130,196,1.8955078125,0.020784107,0,0.00089826,0.010700000000000043
3,9,multi-cutcat-tour,513,112,482,1.0595703125,0.146112881,0,0.002294381,1.0
3,9,multi-cutcat-tour,17,152,456,1.4931640625,0.226448841,0,0.002101838,1.0
3,9,multi-cutcat-tour,961,240,218,1.0283203125,0.233037067,0,0.00163285,0.9999000000000001
3,9,multi-cutcat-tour,96,1086,139,1.0205078125,0.664711181,0,0.00143792,0.9996
3,9,multi-cutcat-tour,88,494,103,1.0205078125,0.401281034,0,0.00144799,0.9976
3,10,multi-cutcat-tour,1,130,196,1.8955078125,0.020784107,0,0.00089826,0.010700000000000043
3,10,multi-cutcat-tour,513,112,482,1.0595703125,0.146112881,0,0.002294381,1.0
3,10,multi-cutcat-tour,961,240,218,1.0283203125,0.233037067,0,0.00163285,0.9999000000000001
3,10,multi-cutcat-tour,17,152,456,1.4931640625,0.226448841,0,0.002101838,1.0
3,10,multi-cutcat-tour,96,1090,132,1.6455078125,2.581881822,0,0.001770922,1.0
3,10,multi-cutcat-tour,96,1086,139,1.0205078125,0.664711181,0,0.00143792,0.9996
3,10,multi-cutcat-tour,88,494,103,1.0205078125,0.401281034,0,0.00144799,0.9976
4,0,single-cutcat-unif,18,409,892,1.9404296875,0.536689267,0,0.003208782,1.0
4,0,single-cutcat-unif,259,385,742,1.8115234375,2.546174617,0,0.004662032,1.0
4,0,single-cutcat-unif,101,785,907,1.03125,0.550684924,0,0.003952438,1.0
4,0,single-cutcat-unif,796,523,877,1.896484375,2.38157568,0,0.006621258,1.0
4,0,single-cutcat-unif,994,594,601,1.0888671875,0.475273533,0,0.00308103,1.0
4,0,single-cutcat-unif,222,912,718,1.482421875,2.193992843,0,0.004627516,1.0
4,0,single-cutcat-unif,587,501,794,1.2939453125,0.70169931,0,0.004028162,1.0
4,0,single-cutcat-unif,880,777,229,1.271484375,0.94257221,0,0.002270776,1.0
4,0,single-cutcat-unif,216,490,583,1.8896484375,3.553625313,0,0.004117821,1.0
4,0,single-cutcat-unif,636,423,444,1.7333984375,1.776578912,0,0.004309033,1.0
4,1,single-cutcat-unif,216,231,444,1.4052734375,0.385229863,0,0.002740535,1.0
4,1,single-cutcat-unif,880,777,229,1.271484375,0.94257221,0,0.002270776,1.0
4,2,single-cutcat-unif,994,594,601,1.0888671875,0.475273533,0,0.00308103,1.0
4,2,single-cutcat-unif,576,231,924,1.2802734375,0.376467008,0,0.004460389,1.0
4,2,single-cutcat-unif,216,231,444,1.4052734375,0.385229863,0,0.002740535,1.0
4,2,single-cutcat-unif,593,777,242,1.2900390625,0.976674665,0,0.002291546,1.0
4,3,single-cutcat-unif,576,231,924,1.2802734375,0.376467008,0,0.004460389,1.0
4,3,single-cutcat-unif,88,272,445,1.271484375,0.395200944,0,0.003106848,1.0
4,4,single-cutcat-unif,1010,160,757,1.3427734375,0.292593309,0,0.003951326,1.0
4,4,single-cutcat-unif,88,272,445,1.271484375,0.395200944,0,0.003106848,1.0
4,4,single-cutcat-unif,933,813,355,1.0869140625,0.577183613,0,0.002293459,1.0
4,5,single-cutcat-unif,933,237,931,1.0234375,0.226460985,0,0.003780483,1.0
4,5,single-cutcat-unif,88,272,445,1.271484375,0.395200944,0,0.003106848,1.0
4,5,single-cutcat-unif,906,812,293,1.00390625,0.552578509,0,0.001959427,1.0
4,6,single-cutcat-unif,952,272,669,1.0234375,0.252466541,0,0.002963477,1.0
4,6,single-cutcat-unif,933,813,355,1.0869140625,0.577183613,0,0.002293459,1.0
4,6,single-cutcat-unif,88,272,445,1.271484375,0.395200944,0,0.003106848,1.0
4,6,single-cutcat-unif,586,884,355,1.08984375,0.628640161,0,0.002065247,1.0
4,6,single-cutcat-unif,933,237,931,1.0234375,0.226460985,0,0.003780483,1.0
4,6,single-cutcat-unif,933,173,931,1.0869140625,0.207101375,0,0.003670355,1.0
4,7,single-cutcat-unif,1010,160,309,1.0302734375,0.174733871,0,0.00184961,1.0
4,8,single-cutcat-unif,1002,213,291,1.08984375,0.243157147,0,0.001758868,1.0
4,8,single-cutcat-unif,1013,141,307,1.0126953125,0.159254913,0,0.001801859,1.0
4,9,single-cutcat-unif,1002,213,291,1.08984375,0.243157147,0,0.001758868,1.0
4,9,single-cutcat-unif,1013,141,355,1.0087890625,0.159965428,0,0.002001116,1.0
4,9,single-cutcat-unif,1013,141,307,1.0126953125,0.159254913,0,0.001801859,1.0
4,10,single-cutcat-unif,1002,213,291,1.08984375,0.243157147,0,0.001758868,1.0
4,10,single-cutcat-unif,1013,141,307,1.0126953125,0.159254913,0,0.001801859,1.0
4,10,single-cutcat-unif,1000,132,289,1.0234375,0.154888321,0,0.0018184,1.0
4,10,single-cutcat-unif,1002,213,163,1.08984375,0.222545379,0,0.001257268,0.9998
4,0,multi-cutcat-unif,878,502,747,1.453125,1.076633483,0,0.004933394,1.0
4,0,multi-cutcat-unif,710,324,591,1.3759765625,0.504850814,0,0.003568421,1.0
4,0,multi-cutcat-unif,660,314,179,1.19921875,0.323097514,0,0.001460623,0.9999000000000001
4,0,multi-cutcat-unif,572,991,464,1.8681640625,4.624155101,0,0.005022152,1.0
4,0,multi-cutcat-unif,517,677,148,1.5205078125,1.624004379,0,0.002349144,1.0
4,0,multi-cutcat-unif,372,302,332,1.244140625,0.42827534,0,0.002567638,1.0
4,0,multi-cutcat-unif,650,216,427,1.85546875,0.792913793,0,0.003922431,1.0
4,0,multi-cutcat-unif,856,1005,269,1.5810546875,2.142400785,0,0.003106377,1.0
4,0,multi-cutcat-unif,149,480,306,1.7607421875,2.747776321,0,0.002702674,1.0
4,0,multi-cutcat-unif,888,458,551,1.3857421875,0.737852413,0,0.003915378,1.0
4,1,multi-cutcat-unif,372,302,332,1.244140625,0.42827534,0,0.002567638,1.0
4,1,multi-cutcat-unif,356,502,271,1.234375,0.620524775,0,0.002580903,1.0
4,1,multi-cutcat-unif,660,314,179,1.19921875,0.323097514,0,0.001460623,0.9999000000000001
4,2,multi-cutcat-unif,372,302,332,1.244140625,0.42827534,0,0.002567638,1.0
4,2,multi-cutcat-unif,661,442,306,1.19921875,0.417082675,0,0.002014231,1.0
4,2,multi-cutcat-unif,660,314,179,1.19921875,0.323097514,0,0.001460623,0.9999000000000001
4,3,multi-cutcat-unif,366,534,271,1.14453125,0.457784102,0,0.002092389,1.0
4,3,multi-cutcat-unif,533,314,178,1.19921875,0.312329229,0,0.001377636,0.9999000000000001
4,3,multi-cutcat-unif,712,263,271,1.0029296875,0.239669532,0,0.001748849,1.0
4,4,multi-cutcat-unif,712,261,271,1.0029296875,0.25166978,0,0.001905525,1.0
4,4,multi-cutcat-unif,648,313,142,1.12890625,0.299473664,0,0.001346056,0.9995
4,4,multi-cutcat-unif,533,314,178,1.19921875,0.312329229,0,0.001377636,0.9999000000000001
4,4,multi-cutcat-unif,529,314,178,1.0751953125,0.298422651,0,0.001530375,0.9999000000000001
4,5,multi-cutcat-unif,640,266,303,1.19921875,0.291215225,0,0.001875578,1.0
4,5,multi-cutcat-unif,529,314,178,1.0751953125,0.298422651,0,0.001530375,0.9999000000000001
4,5,multi-cutcat-unif,532,313,142,1.19140625,0.315401424,0,0.001414507,0.9995
4,5,multi-cutcat-unif,712,263,271,1.0029296875,0.239669532,0,0.001748849,1.0
4,6,multi-cutcat-unif,641,170,178,1.19921875,0.196278149,0,0.001405599,0.9998
4,6,multi-cutcat-unif,640,266,303,1.19921875,0.291215225,0,0.001875578,1.0
4,6,multi-cutcat-unif,529,314,178,1.0751953125,0.298422651,0,0.001530375,0.9999000000000001
4,6,multi-cutcat-unif,712,263,271,1.0029296875,0.239669532,0,0.001748849,1.0
4,6,multi-cutcat-unif,20,314,337,1.19921875,0.306357702,0,0.001728179,1.0
4,6,multi-cutcat-unif,44,310,271,1.19921875,0.311204103,0,0.001751324,1.0
4,7,multi-cutcat-unif,533,314,175,1.0751953125,0.292777767,0,0.001237211,0.9999000000000001
4,7,multi-cutcat-unif,641,170,178,1.19921875,0.196278149,0,0.001405599,0.9998
4,7,multi-cutcat-unif,576,839,179,1.0654296875,0.619018038,0,0.001499767,1.0
4,7,multi-cutcat-unif,645,170,434,1.19921875,0.197317584,0,0.002599739,1.0
4,7,multi-cutcat-unif,712,263,271,1.0029296875,0.239669532,0,0.001748849,1.0
4,7,multi-cutcat-unif,912,250,175,1.19921875,0.263819813,0,0.001458139,0.9999000000000001
4,8,multi-cutcat-unif,533,314,175,1.0751953125,0.292777767,0,0.001237211,0.9999000000000001
4,8,multi-cutcat-unif,641,170,178,1.19921875,0.196278149,0,0.001405599,0.9998
4,8,multi-cutcat-unif,656,218,339,1.19921875,0.237272444,0,0.001940191,1.0
4,8,multi-cutcat-unif,576,839,179,1.0654296875,0.619018038,0,0.001499767,1.0
4,8,multi-cutcat-unif,645,170,434,1.19921875,0.197317584,0,0.002599739,1.0
4,8,multi-cutcat-unif,712,263,271,1.0029296875,0.239669532,0,0.001748849,1.0
4,8,multi-cutcat-unif,724,267,177,1.0029296875,0.246677329,0,0.001497904,0.9999000000000001
4,9,multi-cutcat-unif,533,314,175,1.0751953125,0.292777767,0,0.001237211,0.9999000000000001
4,9,multi-cutcat-unif,641,170,178,1.19921875,0.196278149,0,0.001405599,0.9998
4,9,multi-cutcat-unif,716,277,175,1.0634765625,0.261552049,0,0.001668637,0.9998
4,9,multi-cutcat-unif,656,218,339,1.19921875,0.237272444,0,0.001940191,1.0
4,9,multi-cutcat-unif,576,839,179,1.0654296875,0.619018038,0,0.001499767,1.0
4,9,multi-cutcat-unif,665,294,114,1.19921875,0.29443965,0,0.001192846,0.9982000000000001
4,9,multi-cutcat-unif,646,250,307,1.19921875,0.262766768,0,0.001835062,1.0
4,9,multi-cutcat-unif,645,170,434,1.19921875,0.197317584,0,0.002599739,1.0
4,9,multi-cutcat-unif,640,842,179,1.1982421875,0.672061891,0,0.00173409,1.0
4,10,multi-cutcat-unif,533,314,175,1.0751953125,0.292777767,0,0.001237211,0.9999000000000001
4,10,multi-cutcat-unif,641,170,178,1.19921875,0.196278149,0,0.001405599,0.9998
4,10,multi-cutcat-unif,964,199,271,1.0771484375,0.211058109,0,0.001736505,1.0
4,10,multi-cutcat-unif,576,839,179,1.0654296875,0.619018038,0,0.001499767,1.0
4,10,multi-cutcat-unif,665,294,114,1.19921875,0.29443965,0,0.001192846,0.9982000000000001
4,10,multi-cutcat-unif,645,170,434,1.19921875,0.197317584,0,0.002599739,1.0
4,0,single-cutcat-tour,819,706,685,1.712890625,2.180050284,0,0.005718087,1.0
4,0,single-cutcat-tour,53,384,326,1.779296875,1.006090061,0,0.002129448,1.0
4,0,single-cutcat-tour,228,406,651,1.734375,2.609084513,0,0.004487559,1.0
4,0,single-cutcat-tour,751,422,839,1.6455078125,1.101474617,0,0.005349591,1.0
4,0,single-cutcat-tour,599,489,318,1.2138671875,0.618725142,0,0.002660724,1.0
4,0,single-cutcat-tour,780,764,840,1.4345703125,1.165566767,0,0.005083847,1.0
4,0,single-cutcat-tour,867,1017,886,1.2421875,1.008317671,0,0.004366039,1.0
4,0,single-cutcat-tour,285,572,842,1.7177734375,1.8424146,0,0.005043592,1.0
4,0,single-cutcat-tour,974,369,449,1.15234375,0.341170645,0,0.002612172,1.0
4,0,single-cutcat-tour,23,890,668,1.9033203125,1.241861132,0,0.003049229,1.0
4,1,single-cutcat-tour,974,641,173,1.18359375,0.541113373,0,0.001431579,1.0
4,2,single-cutcat-tour,1007,641,174,1.1826171875,0.543898385,0,0.001578957,1.0
4,2,single-cutcat-tour,598,513,301,1.18359375,0.470372142,0,0.002061309,1.0
4,2,single-cutcat-tour,990,376,349,1.16796875,0.347475804,0,0.002012227,1.0
4,3,single-cutcat-tour,1007,641,174,1.1826171875,0.543898385,0,0.001578957,1.0
4,3,single-cutcat-tour,974,641,173,1.18359375,0.541113373,0,0.001431579,1.0
4,3,single-cutcat-tour,990,632,189,1.16796875,0.533272978,0,0.001645523,1.0
4,3,single-cutcat-tour,990,378,300,1.04296875,0.322695544,0,0.001847194,1.0
4,3,single-cutcat-tour,982,360,189,1.16796875,0.343467345,0,0.001560362,0.9999000000000001
4,3,single-cutcat-tour,1006,896,175,1.18359375,0.691951144,0,0.001755121,1.0
4,4,single-cutcat-tour,990,365,301,1.18359375,0.343577833,0,0.001992801,1.0
4,4,single-cutcat-tour,974,641,173,1.18359375,0.541113373,0,0.001431579,1.0
4,4,single-cutcat-tour,990,378,300,1.04296875,0.322695544,0,0.001847194,1.0
4,4,single-cutcat-tour,990,632,189,1.16796875,0.533272978,0,0.001645523,1.0
4,4,single-cutcat-tour,1006,616,189,1.16796875,0.520576117,0,0.001527139,1.0
4,5,single-cutcat-tour,990,365,301,1.18359375,0.343577833,0,0.001992801,1.0
4,5,single-cutcat-tour,1007,641,174,1.1826171875,0.543898385,0,0.001578957,1.0
4,5,single-cutcat-tour,723,706,179,1.18359375,0.583725113,0,0.001566924,1.0
4,5,single-cutcat-tour,1006,634,164,1.16796875,0.530070183,0,0.001447579,0.9999000000000001
4,5,single-cutcat-tour,990,378,300,1.04296875,0.322695544,0,0.001847194,1.0
4,5,single-cutcat-tour,1006,616,189,1.16796875,0.520576117,0,0.001527139,1.0
4,5,single-cutcat-tour,926,640,191,1.16796875,0.539106051,0,0.001620515,1.0
4,6,single-cutcat-tour,1006,506,172,1.16796875,0.460442373,0,0.001329615,1.0
4,6,single-cutcat-tour,990,365,301,1.18359375,0.343577833,0,0.001992801,1.0
4,6,single-cutcat-tour,1007,641,174,1.1826171875,0.543898385,0,0.001578957,1.0
4,6,single-cutcat-tour,990,634,101,1.18359375,0.544624839,0,0.00120021,0.9975999999999999
4,6,single-cutcat-tour,990,378,300,1.18359375,0.354347289,0,0.00206152,1.0
4,6,single-cutcat-tour,1006,634,164,1.16796875,0.530070183,0,0.001447579,0.9999000000000001
4,6,single-cutcat-tour,990,378,300,1.04296875,0.322695544,0,0.001847194,1.0
4,7,single-cutcat-tour,1006,506,172,1.16796875,0.460442373,0,0.001329615,1.0
4,7,single-cutcat-tour,990,365,301,1.18359375,0.343577833,0,0.001992801,1.0
4,7,single-cutcat-tour,990,378,300,1.04296875,0.322695544,0,0.001847194,1.0
4,7,single-cutcat-tour,991,385,238,1.1826171875,0.355436267,0,0.001758757,0.9999000000000001
4,7,single-cutcat-tour,495,129,174,1.1708984375,0.157926948,0,0.001274581,0.9996
4,8,single-cutcat-tour,1006,506,172,1.16796875,0.460442373,0,0.001329615,1.0
4,8,single-cutcat-tour,751,129,166,1.0439453125,0.154118472,0,0.001211352,0.9995
4,8,single-cutcat-tour,974,506,172,1.16796875,0.468544193,0,0.001637538,1.0
4,8,single-cutcat-tour,1006,378,300,1.05859375,0.321413679,0,0.001982109,1.0
4,8,single-cutcat-tour,990,250,172,1.04296875,0.24793391,0,0.001334425,0.9999000000000001
4,8,single-cutcat-tour,494,122,172,1.60546875,0.313490009,0,0.001965909,1.0
4,9,single-cutcat-tour,1006,506,172,1.16796875,0.460442373,0,0.001329615,1.0
4,9,single-cutcat-tour,990,365,301,1.16015625,0.33854605,0,0.001928157,1.0
4,9,single-cutcat-tour,990,250,172,1.04296875,0.24793391,0,0.001334425,0.9999000000000001
4,9,single-cutcat-tour,1006,378,300,1.05859375,0.321413679,0,0.001982109,1.0
4,9,single-cutcat-tour,494,122,172,1.60546875,0.313490009,0,0.001965909,1.0
4,9,single-cutcat-tour,486,118,172,1.60546875,0.304118309,0,0.001864538,1.0
4,10,single-cutcat-tour,1006,506,172,1.16796875,0.460442373,0,0.001329615,1.0
4,10,single-cutcat-tour,494,118,173,1.60546875,0.30228503,0,0.002047112,1.0
4,10,single-cutcat-tour,990,250,172,1.04296875,0.24793391,0,0.001334425,0.9999000000000001
4,10,single-cutcat-tour,494,122,172,1.60546875,0.313490009,0,0.001965909,1.0
4,10,single-cutcat-tour,990,378,300,1.04296875,0.322695544,0,0.001847194,1.0
4,10,single-cutcat-tour,767,122,172,1.1689453125,0.195840519,0,0.001342499,0.9995
4,10,single-cutcat-tour,998,118,172,1.16796875,0.152762845,0,0.001262058,0.9994
4,0,multi-cutcat-tour,1010,134,146,1.8310546875,0.422006918,0,0.00222017,1.0
4,0,multi-cutcat-tour,641,721,543,1.63671875,2.030481232,0,0.004065842,1.0
4,0,multi-cutcat-tour,489,763,284,1.50390625,1.857957078,0,0.003230722,1.0
4,0,multi-cutcat-tour,852,968,243,1.7822265625,3.818991836,0,0.003599239,1.0
4,0,multi-cutcat-tour,347,126,801,1.71484375,0.340744021,0,0.003955332,1.0
4,0,multi-cutcat-tour,96,593,824,1.1943359375,0.522414348,0,0.003513076,1.0
4,0,multi-cutcat-tour,228,455,567,1.0712890625,0.389963989,0,0.002722871,1.0
4,0,multi-cutcat-tour,998,517,870,1.44140625,1.121470117,0,0.005989762,1.0
4,0,multi-cutcat-tour,848,175,594,1.873046875,0.569967714,0,0.004016579,1.0
4,0,multi-cutcat-tour,594,125,894,1.5302734375,0.315389478,0,0.00473654,1.0
4,1,multi-cutcat-tour,1010,134,146,1.8310546875,0.422006918,0,0.00222017,1.0
4,1,multi-cutcat-tour,346,126,674,1.7060546875,0.341577418,0,0.003571887,1.0
4,1,multi-cutcat-tour,979,130,162,1.7060546875,0.340556716,0,0.00216174,1.0
4,2,multi-cutcat-tour,88,162,162,1.7060546875,0.540527626,0,0.001891738,0.9999000000000001
4,2,multi-cutcat-tour,979,130,162,1.7060546875,0.340556716,0,0.00216174,1.0
4,2,multi-cutcat-tour,994,147,114,1.7060546875,0.386750022,0,0.001863506,1.0
4,2,multi-cutcat-tour,346,126,674,1.7060546875,0.341577418,0,0.003571887,1.0
4,2,multi-cutcat-tour,978,134,146,1.7060546875,0.349046162,0,0.002101525,1.0
4,3,multi-cutcat-tour,88,162,162,1.7060546875,0.540527626,0,0.001891738,0.9999000000000001
4,3,multi-cutcat-tour,979,130,162,1.7060546875,0.340556716,0,0.00216174,1.0
4,3,multi-cutcat-tour,82,134,146,1.7412109375,0.723092939,0,0.001929931,1.0
4,3,multi-cutcat-tour,347,126,801,1.71484375,0.340744021,0,0.003955332,1.0
4,3,multi-cutcat-tour,994,147,114,1.7060546875,0.386750022,0,0.001863506,1.0
4,3,multi-cutcat-tour,346,126,674,1.7060546875,0.341577418,0,0.003571887,1.0
4,4,multi-cutcat-tour,88,162,162,1.7060546875,0.540527626,0,0.001891738,0.9999000000000001
4,4,multi-cutcat-tour,979,130,162,1.7060546875,0.340556716,0,0.00216174,1.0
4,4,multi-cutcat-tour,82,134,146,1.7412109375,0.723092939,0,0.001929931,1.0
4,4,multi-cutcat-tour,346,126,674,1.7060546875,0.341577418,0,0.003571887,1.0
4,4,multi-cutcat-tour,994,147,114,1.7060546875,0.386750022,0,0.001863506,1.0
4,5,multi-cutcat-tour,88,162,162,1.7060546875,0.540527626,0,0.001891738,0.9999000000000001
4,5,multi-cutcat-tour,120,162,162,1.7060546875,0.501914663,0,0.001914301,1.0
4,5,multi-cutcat-tour,90,126,162,1.7060546875,0.404608752,0,0.002026213,1.0
4,5,multi-cutcat-tour,82,134,146,1.7412109375,0.723092939,0,0.001929931,1.0
4,5,multi-cutcat-tour,979,130,162,1.7060546875,0.340556716,0,0.00216174,1.0
4,5,multi-cutcat-tour,347,126,801,1.71484375,0.340744021,0,0.003955332,1.0
4,5,multi-cutcat-tour,994,147,114,1.7060546875,0.386750022,0,0.001863506,1.0
4,5,multi-cutcat-tour,346,126,674,1.7060546875,0.341577418,0,0.003571887,1.0
4,5,multi-cutcat-tour,18,162,162,1.7060546875,0.252128634,0,0.001487695,0.9992
4,6,multi-cutcat-tour,88,162,162,1.7060546875,0.540527626,0,0.001891738,0.9999000000000001
4,6,multi-cutcat-tour,632,162,130,1.7060546875,0.443387805,0,0.001738459,1.0
4,6,multi-cutcat-tour,90,126,162,1.7060546875,0.404608752,0,0.002026213,1.0
4,6,multi-cutcat-tour,378,158,162,1.21484375,0.258949041,0,0.002045039,1.0
4,6,multi-cutcat-tour,531,226,162,1.1435546875,0.238758827,0,0.001370873,0.9998
4,7,multi-cutcat-tour,24,194,162,1.7060546875,0.338063595,0,0.001140458,0.9997
4,7,multi-cutcat-tour,91,290,162,1.1435546875,0.278373096,0,0.001803792,0.9998
4,7,multi-cutcat-tour,402,158,674,1.2060546875,0.259019006,0,0.003695201,1.0
4,7,multi-cutcat-tour,378,158,162,1.21484375,0.258949041,0,0.002045039,1.0
4,7,multi-cutcat-tour,370,146,162,1.14453125,0.171882004,0,0.00150646,0.9997
4,7,multi-cutcat-tour,112,206,162,1.1435546875,0.219821682,0,0.001759157,0.9998
4,8,multi-cutcat-tour,24,194,162,1.7060546875,0.338063595,0,0.001140458,0.9997
4,8,multi-cutcat-tour,91,290,162,1.1435546875,0.278373096,0,0.001803792,0.9998
4,8,multi-cutcat-tour,114,466,162,1.14453125,0.410722335,0,0.001618762,0.9999000000000001
4,8,multi-cutcat-tour,280,158,162,1.2060546875,0.253077715,0,0.001798812,1.0
4,8,multi-cutcat-tour,112,206,162,1.1435546875,0.219821682,0,0.001759157,0.9998
4,8,multi-cutcat-tour,370,146,162,1.14453125,0.171882004,0,0.00150646,0.9997
4,9,multi-cutcat-tour,24,194,162,1.7060546875,0.338063595,0,0.001140458,0.9997
4,9,multi-cutcat-tour,91,290,162,1.1435546875,0.278373096,0,0.001803792,0.9998
4,9,multi-cutcat-tour,312,146,674,1.12890625,0.175307545,0,0.003000987,1.0
4,9,multi-cutcat-tour,114,466,162,1.14453125,0.410722335,0,0.001618762,0.9999000000000001
4,9,multi-cutcat-tour,280,158,162,1.2060546875,0.253077715,0,0.001798812,1.0
4,9,multi-cutcat-tour,378,158,162,1.21484375,0.258949041,0,0.002045039,1.0
4,9,multi-cutcat-tour,112,206,162,1.1435546875,0.219821682,0,0.001759157,0.9998
4,9,multi-cutcat-tour,370,146,162,1.14453125,0.171882004,0,0.00150646,0.9997
4,10,multi-cutcat-tour,24,194,162,1.7060546875,0.338063595,0,0.001140458,0.9997
4,10,multi-cutcat-tour,24,158,162,1.1904296875,0.179094207,0,0.001184972,0.9987
4,10,multi-cutcat-tour,312,146,674,1.12890625,0.175307545,0,0.003000987,1.0
4,10,multi-cutcat-tour,280,158,162,1.2060546875,0.253077715,0,0.001798812,1.0
4,10,multi-cutcat-tour,114,466,162,1.14453125,0.410722335,0,0.001618762,0.9999000000000001
4,10,multi-cutcat-tour,24,159,162,1.7060546875,0.303645586,0,0.001289339,0.9996
4,10,multi-cutcat-tour,531,226,162,1.1435546875,0.238758827,0,0.001370873,0.9998
4,10,multi-cutcat-tour,370,146,162,1.14453125,0.171882004,0,0.00150646,0.9997
4,10,multi-cutcat-tour,112,206,162,1.1435546875,0.219821682,0,0.001759157,0.9998
4,10,multi-cutcat-tour,338,146,160,1.14453125,0.176356397,0,0.00147985,0.9995
5,0,single-cutcat-unif,61,831,484,1.716796875,1.965116881,0,0.003095385,1.0
5,0,single-cutcat-unif,161,612,101,1.1728515625,0.529825389,0,0.001327721,0.9974999999999998
5,0,single-cutcat-unif,484,349,987,1.5,0.796093951,0,0.005695515,1.0
5,0,single-cutcat-unif,931,769,709,1.111328125,0.57665868,0,0.003227386,1.0
5,0,single-cutcat-unif,564,216,870,1.5107421875,0.505939732,0,0.004550149,1.0
5,0,single-cutcat-unif,906,363,413,1.08984375,0.325526045,0,0.002412213,1.0
5,0,single-cutcat-unif,453,267,852,1.072265625,0.262750196,0,0.003698146,1.0
5,0,single-cutcat-unif,441,260,719,1.3212890625,0.404983643,0,0.004215796,1.0
5,0,single-cutcat-unif,458,312,597,1.810546875,1.465389631,0,0.00470457,1.0
5,0,single-cutcat-unif,744,817,993,1.75390625,3.568672674,0,0.006970416,1.0
5,1,single-cutcat-unif,931,761,165,1.181640625,0.666496534,0,0.002007718,0.9999000000000001
5,1,single-cutcat-unif,61,831,484,1.716796875,1.965116881,0,0.003095385,1.0
5,1,single-cutcat-unif,164,645,107,1.046875,0.481135566,0,0.00107828,0.9984999999999999
5,1,single-cutcat-unif,931,769,709,1.111328125,0.57665868,0,0.003227386,1.0
5,1,single-cutcat-unif,453,267,852,1.072265625,0.262750196,0,0.003698146,1.0
5,2,single-cutcat-unif,931,761,165,1.181640625,0.666496534,0,0.002007718,0.9999000000000001
5,2,single-cutcat-unif,164,645,107,1.046875,0.481135566,0,0.00107828,0.9984999999999999
5,2,single-cutcat-unif,61,695,340,1.072265625,0.510524099,0,0.002070226,1.0
5,2,single-cutcat-unif,453,267,852,1.072265625,0.262750196,0,0.003698146,1.0
5,2,single-cutcat-unif,939,788,187,1.0712890625,0.561652968,0,0.001489658,1.0
5,3,single-cutcat-unif,931,761,165,1.181640625,0.666496534,0,0.002007718,0.9999000000000001
5,3,single-cutcat-unif,161,612,101,1.1728515625,0.529825389,0,0.001327721,0.9974999999999998
5,3,single-cutcat-unif,419,612,101,1.0478515625,0.466872021,0,0.001133164,0.9973000000000001
5,3,single-cutcat-unif,420,645,103,1.0546875,0.496261699,0,0.001667805,0.9978
5,3,single-cutcat-unif,164,645,107,1.046875,0.481135566,0,0.00107828,0.9984999999999999
5,3,single-cutcat-unif,61,695,340,1.072265625,0.510524099,0,0.002070226,1.0
5,3,single-cutcat-unif,299,660,139,1.0556640625,0.509000828,0,0.001307673,0.9996
5,3,single-cutcat-unif,453,779,106,1.072265625,0.561288498,0,0.001235788,0.9986
5,3,single-cutcat-unif,939,788,187,1.0712890625,0.561652968,0,0.001489658,1.0
5,3,single-cutcat-unif,481,101,853,1.0791015625,0.134652331,0,0.003311695,1.0
5,4,single-cutcat-unif,931,761,165,1.181640625,0.666496534,0,0.002007718,0.9999000000000001
5,4,single-cutcat-unif,161,612,101,1.1728515625,0.529825389,0,0.001327721,0.9974999999999998
5,4,single-cutcat-unif,161,101,861,1.1103515625,0.131853725,0,0.003368272,1.0
5,4,single-cutcat-unif,61,695,340,1.072265625,0.510524099,0,0.002070226,1.0
5,4,single-cutcat-unif,181,663,116,1.009765625,0.479304816,0,0.001509586,0.9989
5,4,single-cutcat-unif,453,779,106,1.072265625,0.561288498,0,0.001235788,0.9986
5,4,single-cutcat-unif,939,788,187,1.0712890625,0.561652968,0,0.001489658,1.0
5,4,single-cutcat-unif,929,616,101,1.0478515625,0.474535949,0,0.001194339,0.9976
5,5,single-cutcat-unif,189,663,153,1.0009765625,0.477045245,0,0.001260634,0.9998
5,5,single-cutcat-unif,931,761,165,1.181640625,0.666496534,0,0.002007718,0.9999000000000001
5,5,single-cutcat-unif,161,612,101,1.1728515625,0.529825389,0,0.001327721,0.9974999999999998
5,5,single-cutcat-unif,161,101,861,1.1103515625,0.131853725,0,0.003368272,1.0
