generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
9,single-cutcat-tour,741,309,400,1.0810546875,0.286606038,0,0.002072469,1.0
9,single-cutcat-tour,999,200,178,1.0458984375,0.204885175,0,0.001196372,0.9999000000000001
9,single-cutcat-tour,997,168,626,1.0888671875,0.191140418,0,0.00261816,1.0
9,single-cutcat-tour,484,200,144,1.0322265625,0.210489852,0,0.001181123,0.9996
9,single-cutcat-tour,999,201,114,1.3583984375,0.364271894,0,0.001633519,1.0
10,single-cutcat-tour,997,201,144,1.0322265625,0.209329729,0,0.001085413,0.9996
10,single-cutcat-tour,455,200,114,1.0888671875,0.213037719,0,0.001052069,0.9979
10,single-cutcat-tour,999,456,178,1.1083984375,0.407439053,0,0.001386882,1.0
10,single-cutcat-tour,999,456,402,1.0341796875,0.368809795,0,0.002128865,1.0
10,single-cutcat-tour,967,208,160,1.0888671875,0.229732575,0,0.001238742,0.9997
10,single-cutcat-tour,999,200,146,1.1083984375,0.20857972,0,0.001250394,0.9994
10,single-cutcat-tour,965,421,178,1.0498046875,0.431918296,0,0.001340765,1.0
10,single-cutcat-tour,999,202,114,1.212890625,0.328782023,0,0.001663756,1.0
10,single-cutcat-tour,741,309,400,1.0810546875,0.286606038,0,0.002072469,1.0
10,single-cutcat-tour,487,200,144,1.0888671875,0.212243228,0,0.001098507,0.9995
0,multi-cutcat-tour,521,272,1002,1.1962890625,0.283718202,0,0.003793622,1.0
0,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
0,multi-cutcat-tour,980,639,156,1.25,0.821183416,0,0.002052892,1.0
0,multi-cutcat-tour,473,556,299,1.2236328125,0.750734856,0,0.002814041,1.0
0,multi-cutcat-tour,695,831,222,1.1337890625,0.63928811,0,0.00170824,1.0
0,multi-cutcat-tour,748,107,756,1.666015625,0.285511022,0,0.00379736,1.0
0,multi-cutcat-tour,497,118,885,1.978515625,0.470580489,0,0.005555995,1.0
0,multi-cutcat-tour,156,898,762,1.8505859375,4.594850803,0,0.005023097,1.0
0,multi-cutcat-tour,623,887,115,1.658203125,2.3599164,0,0.003228124,1.0
0,multi-cutcat-tour,990,832,227,1.1416015625,0.706249502,0,0.001739319,1.0
1,multi-cutcat-tour,521,272,1002,1.1962890625,0.283718202,0,0.003793622,1.0
1,multi-cutcat-tour,527,256,320,1.1494140625,0.267359373,0,0.001858715,1.0
1,multi-cutcat-tour,985,272,555,1.2275390625,0.420638484,0,0.003707339,1.0
1,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
1,multi-cutcat-tour,586,272,755,1.1884765625,0.288223202,0,0.002889362,1.0
1,multi-cutcat-tour,980,639,156,1.25,0.821183416,0,0.002052892,1.0
1,multi-cutcat-tour,520,275,996,1.197265625,0.285495524,0,0.003735934,1.0
1,multi-cutcat-tour,473,556,299,1.2236328125,0.750734856,0,0.002814041,1.0
1,multi-cutcat-tour,695,831,222,1.1337890625,0.63928811,0,0.00170824,1.0
1,multi-cutcat-tour,748,107,756,1.666015625,0.285511022,0,0.00379736,1.0
2,multi-cutcat-tour,521,272,1002,1.1962890625,0.283718202,0,0.003793622,1.0
2,multi-cutcat-tour,40,391,200,1.1943359375,0.401328144,0,0.001429643,0.9998
2,multi-cutcat-tour,572,512,202,1.115234375,0.458346204,0,0.001688061,1.0
2,multi-cutcat-tour,527,256,320,1.1494140625,0.267359373,0,0.001858715,1.0
2,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
2,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
2,multi-cutcat-tour,586,272,755,1.1884765625,0.288223202,0,0.002889362,1.0
2,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
2,multi-cutcat-tour,520,275,996,1.197265625,0.285495524,0,0.003735934,1.0
2,multi-cutcat-tour,695,831,222,1.1337890625,0.63928811,0,0.00170824,1.0
3,multi-cutcat-tour,40,247,184,1.162109375,0.258712676,0,0.001286834,0.9998
3,multi-cutcat-tour,32,258,328,1.1943359375,0.350624979,0,0.002319024,1.0
3,multi-cutcat-tour,572,512,202,1.115234375,0.458346204,0,0.001688061,1.0
3,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
3,multi-cutcat-tour,527,256,320,1.1494140625,0.267359373,0,0.001858715,1.0
3,multi-cutcat-tour,552,296,320,1.087890625,0.279069865,0,0.001859165,1.0
3,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
3,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
3,multi-cutcat-tour,586,272,755,1.1884765625,0.288223202,0,0.002889362,1.0
3,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
4,multi-cutcat-tour,40,247,184,1.162109375,0.258712676,0,0.001286834,0.9998
4,multi-cutcat-tour,572,512,202,1.115234375,0.458346204,0,0.001688061,1.0
4,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
4,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
4,multi-cutcat-tour,521,231,328,1.126953125,0.262610696,0,0.001786668,1.0
4,multi-cutcat-tour,38,257,464,1.0068359375,0.334556057,0,0.002572944,1.0
4,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
4,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
4,multi-cutcat-tour,32,258,320,1.1923828125,0.274246256,0,0.001663465,1.0
4,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
5,multi-cutcat-tour,40,247,184,1.162109375,0.258712676,0,0.001286834,0.9998
5,multi-cutcat-tour,41,258,192,1.0146484375,0.24428579,0,0.001281883,0.9998
5,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
5,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
5,multi-cutcat-tour,8,258,320,1.0068359375,0.202116785,0,0.001541546,0.9961
5,multi-cutcat-tour,521,231,328,1.126953125,0.262610696,0,0.001786668,1.0
5,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
5,multi-cutcat-tour,32,258,320,1.1923828125,0.274246256,0,0.001663465,1.0
5,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
5,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
6,multi-cutcat-tour,40,247,184,1.162109375,0.258712676,0,0.001286834,0.9998
6,multi-cutcat-tour,41,258,192,1.0146484375,0.24428579,0,0.001281883,0.9998
6,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
6,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
6,multi-cutcat-tour,41,248,304,1.0068359375,0.232382915,0,0.001750349,1.0
6,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
6,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
6,multi-cutcat-tour,552,375,168,1.162109375,0.353536937,0,0.001336457,0.9999000000000001
6,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
6,multi-cutcat-tour,8,256,320,1.0771484375,0.208008186,0,0.001212552,0.9961000000000001
7,multi-cutcat-tour,56,509,184,1.1318359375,0.466768715,0,0.001292524,1.0
7,multi-cutcat-tour,41,258,192,1.0146484375,0.24428579,0,0.001281883,0.9998
7,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
7,multi-cutcat-tour,41,248,304,1.0068359375,0.232382915,0,0.001750349,1.0
7,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
7,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
7,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
7,multi-cutcat-tour,552,263,184,1.099609375,0.268922874,0,0.001358108,0.9999000000000001
7,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
7,multi-cutcat-tour,8,129,200,1.099609375,0.135302718,0,0.000964564,0.9860000000000001
8,multi-cutcat-tour,56,509,184,1.1318359375,0.466768715,0,0.001292524,1.0
8,multi-cutcat-tour,41,258,192,1.0146484375,0.24428579,0,0.001281883,0.9998
8,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
8,multi-cutcat-tour,41,248,304,1.0068359375,0.232382915,0,0.001750349,1.0
8,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
8,multi-cutcat-tour,541,509,184,1.0380859375,0.416486853,0,0.00136978,0.9999000000000001
8,multi-cutcat-tour,552,263,184,1.099609375,0.268922874,0,0.001358108,0.9999000000000001
8,multi-cutcat-tour,8,129,200,1.099609375,0.135302718,0,0.000964564,0.9860000000000001
8,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
8,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
9,multi-cutcat-tour,41,258,192,1.0146484375,0.24428579,0,0.001281883,0.9998
9,multi-cutcat-tour,541,501,168,1.0068359375,0.388680449,0,0.00136959,1.0
9,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
9,multi-cutcat-tour,554,248,304,1.0068359375,0.241992384,0,0.001789164,1.0
9,multi-cutcat-tour,41,248,304,1.0068359375,0.232382915,0,0.001750349,1.0
9,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
9,multi-cutcat-tour,552,263,184,1.099609375,0.268922874,0,0.001358108,0.9999000000000001
9,multi-cutcat-tour,8,129,200,1.099609375,0.135302718,0,0.000964564,0.9860000000000001
9,multi-cutcat-tour,40,258,192,1.0068359375,0.250553793,0,0.00138088,0.9997
9,multi-cutcat-tour,552,503,184,1.005859375,0.417942587,0,0.00147544,1.0
10,multi-cutcat-tour,41,258,192,1.0146484375,0.24428579,0,0.001281883,0.9998
10,multi-cutcat-tour,41,248,304,1.0654296875,0.259540574,0,0.001708771,1.0
10,multi-cutcat-tour,541,501,168,1.0068359375,0.388680449,0,0.00136959,1.0
10,multi-cutcat-tour,8,256,320,1.0693359375,0.212165008,0,0.001220328,0.9965999999999999
10,multi-cutcat-tour,41,248,304,1.0068359375,0.232382915,0,0.001750349,1.0
10,multi-cutcat-tour,552,391,200,1.099609375,0.374473557,0,0.001691369,1.0
10,multi-cutcat-tour,552,263,184,1.099609375,0.268922874,0,0.001358108,0.9999000000000001
10,multi-cutcat-tour,9,248,304,1.0029296875,0.230511607,0,0.001620664,0.9976999999999999
10,multi-cutcat-tour,10,258,320,1.0068359375,0.239662539,0,0.001268569,0.9993
10,multi-cutcat-tour,18,105,106,1.001953125,0.124593309,0,0.000783782,0.9864999999999999
