generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
7,single-cutcat-unif,250,151,108,1.005859375,0.230127153,0.0,0.00101023,0.9973000000000001
7,single-cutcat-unif,230,261,380,1.0576171875,0.316889705,0.0,0.001790937,0.9999999999999999
7,single-cutcat-unif,252,891,172,1.005859375,0.715220248,0.0,0.00122665,0.9999000000000001
7,single-cutcat-unif,231,155,444,1.0771484375,0.247754033,0.0,0.001898168,0.9999999999999999
7,single-cutcat-unif,362,149,173,1.048828125,0.240441446,0.0,0.002180404,0.9998000000000001
7,single-cutcat-unif,240,153,115,1.0693359375,0.251237431,0.0,0.000982398,0.9972000000000001
7,single-cutcat-unif,746,671,173,1.048828125,0.597715203,0.0,0.001275291,0.9999999999999999
8,single-cutcat-unif,250,923,176,1.005859375,0.689741047,0.0,0.002207294,0.9999000000000001
8,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
8,single-cutcat-unif,251,151,108,1.005859375,0.235301208,0.0,0.001033203,0.9967000000000003
8,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
8,single-cutcat-unif,743,155,124,1.0576171875,0.251165957,0.0,0.0011319,0.9981999999999999
8,single-cutcat-unif,242,137,477,1.115234375,0.233332685,0.0,0.001913198,0.9999999999999999
8,single-cutcat-unif,743,152,172,1.1494140625,0.260102003,0.0,0.001388626,0.9997
8,single-cutcat-unif,240,121,627,1.0693359375,0.210282428,0.0,0.003238323,0.9999999999999999
8,single-cutcat-unif,186,105,755,1.0693359375,0.197983813,0.0,0.002447387,0.9999999999999999
8,single-cutcat-unif,250,151,108,1.005859375,0.230127153,0.0,0.00101023,0.9973000000000001
8,single-cutcat-unif,252,891,172,1.005859375,0.715220248,0.0,0.00122665,0.9999000000000001
8,single-cutcat-unif,230,261,380,1.0576171875,0.316889705,0.0,0.001790937,0.9999999999999999
8,single-cutcat-unif,231,155,444,1.0771484375,0.247754033,0.0,0.001898168,0.9999999999999999
8,single-cutcat-unif,362,149,173,1.048828125,0.240441446,0.0,0.002180404,0.9998000000000001
9,single-cutcat-unif,698,159,101,1.099609375,0.26277121,0.0,0.001593193,0.9958
9,single-cutcat-unif,250,923,176,1.005859375,0.689741047,0.0,0.002207294,0.9999000000000001
9,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
9,single-cutcat-unif,251,151,108,1.005859375,0.235301208,0.0,0.001033203,0.9967000000000003
9,single-cutcat-unif,186,105,753,1.0693359375,0.197826977,0.0,0.002533882,0.9999999999999999
9,single-cutcat-unif,231,163,124,1.0107421875,0.257358636,0.0,0.00099964,0.9981999999999999
9,single-cutcat-unif,743,155,124,1.0576171875,0.251165957,0.0,0.0011319,0.9981999999999999
9,single-cutcat-unif,242,137,477,1.115234375,0.233332685,0.0,0.001913198,0.9999999999999999
9,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
9,single-cutcat-unif,583,153,204,1.1181640625,0.250708671,0.0,0.001271465,0.9998000000000001
9,single-cutcat-unif,252,891,172,1.005859375,0.715220248,0.0,0.00122665,0.9999000000000001
9,single-cutcat-unif,743,136,101,1.0966796875,0.236766498,0.0,0.001281343,0.9956
9,single-cutcat-unif,230,261,380,1.0576171875,0.316889705,0.0,0.001790937,0.9999999999999999
9,single-cutcat-unif,231,155,444,1.0771484375,0.247754033,0.0,0.001898168,0.9999999999999999
9,single-cutcat-unif,362,149,173,1.048828125,0.240441446,0.0,0.002180404,0.9998000000000001
9,single-cutcat-unif,210,121,173,1.068359375,0.223955632,0.0,0.001123033,0.9994999999999999
10,single-cutcat-unif,251,139,542,1.115234375,0.238404094,0.0,0.001934588,0.9999999999999999
10,single-cutcat-unif,250,923,176,1.005859375,0.689741047,0.0,0.002207294,0.9999000000000001
10,single-cutcat-unif,70,150,176,1.0283203125,0.222091449,0.0,0.001882329,0.9997
10,single-cutcat-unif,752,121,111,1.6123046875,0.40180797,0.0,0.001521287,0.9999999999999999
10,single-cutcat-unif,250,281,179,1.0693359375,0.343003252,0.0,0.001283877,0.9999000000000001
10,single-cutcat-unif,743,155,124,1.0576171875,0.251165957,0.0,0.0011319,0.9981999999999999
10,single-cutcat-unif,242,137,477,1.115234375,0.233332685,0.0,0.001913198,0.9999999999999999
10,single-cutcat-unif,602,107,131,1.0068359375,0.198364484,0.0,0.003075126,0.9978000000000001
10,single-cutcat-unif,583,153,204,1.1181640625,0.250708671,0.0,0.001271465,0.9998000000000001
10,single-cutcat-unif,240,121,627,1.0693359375,0.210282428,0.0,0.003238323,0.9999999999999999
10,single-cutcat-unif,186,105,755,1.0693359375,0.197983813,0.0,0.002447387,0.9999999999999999
