trial,generation,method,max_deg,size_construction,size_search,alpha,build_time,memory,search_time,recall
0,6,single-cutcat-unif,217,103,104,1.5302734375,0.046041750511885984,0,0.09275612931582507,1.0
0,6,single-cutcat-unif,460,187,200,1.12109375,0.020744761179020393,0,0.05521352710388331,0.9999000000000001
0,7,single-cutcat-unif,201,568,195,1.099609375,0.09143675049000984,0,0.07205512467060476,1.0
0,7,single-cutcat-unif,593,105,201,1.056640625,0.0012523476967155524,0,0.0395023816649916,0.9994
0,7,single-cutcat-unif,201,109,201,1.3046875,0.01837551392798863,0,0.0881785569521709,1.0
0,7,single-cutcat-unif,584,107,394,1.1845703125,0.005232914818937944,0,0.14758333176402275,1.0
0,7,single-cutcat-unif,217,103,104,1.5302734375,0.046041750511885984,0,0.09275612931582507,1.0
0,7,single-cutcat-unif,460,187,200,1.12109375,0.020744761179020393,0,0.05521352710388331,0.9999000000000001
0,8,single-cutcat-unif,593,105,201,1.056640625,0.0012523476967155524,0,0.0395023816649916,0.9994
0,8,single-cutcat-unif,584,107,394,1.1845703125,0.005232914818937944,0,0.14758333176402275,1.0
0,8,single-cutcat-unif,65,113,313,1.056640625,0.0005512624912732744,0,0.10357468233344477,1.0
0,8,single-cutcat-unif,217,103,104,1.5302734375,0.046041750511885984,0,0.09275612931582507,1.0
0,8,single-cutcat-unif,196,107,104,1.52734375,0.048838717876872245,0,0.07254602940345659,1.0
0,9,single-cutcat-unif,465,105,105,1.525390625,0.039424077922113415,0,0.08730096189902793,1.0
0,9,single-cutcat-unif,201,568,195,1.099609375,0.09143675049000984,0,0.07205512467060476,1.0
0,9,single-cutcat-unif,196,103,106,1.52734375,0.04555745766255361,0,0.0716410095049029,1.0
0,9,single-cutcat-unif,593,105,201,1.056640625,0.0012523476967155524,0,0.0395023816649916,0.9994
0,9,single-cutcat-unif,65,113,313,1.056640625,0.0005512624912732744,0,0.10357468233344477,1.0
0,9,single-cutcat-unif,201,368,196,1.0546875,0.0554948577597241,0,0.0618485113702495,0.9999000000000001
0,10,single-cutcat-unif,465,105,105,1.525390625,0.039424077922113415,0,0.08730096189902793,1.0
0,10,single-cutcat-unif,196,103,106,1.52734375,0.04555745766255361,0,0.0716410095049029,1.0
0,10,single-cutcat-unif,593,105,201,1.056640625,0.0012523476967155524,0,0.0395023816649916,0.9994
0,10,single-cutcat-unif,72,176,195,1.052734375,0.01426185052205542,0,0.03619604230227556,0.9999000000000001
0,10,single-cutcat-unif,201,109,201,1.3046875,0.01837551392798863,0,0.0881785569521709,1.0
0,10,single-cutcat-unif,65,113,313,1.056640625,0.0005512624912732744,0,0.10357468233344477,1.0
0,10,single-cutcat-unif,456,103,138,1.2119140625,0.018267890237339594,0,0.09361708662941887,1.0
0,0,multi-cutcat-unif,517,641,452,1.7060546875,0.45267846250405636,0,0.5343853625921087,1.0
0,0,multi-cutcat-unif,14,265,873,1.24609375,0.04122009750987672,0,0.36555874557294443,1.0
0,0,multi-cutcat-unif,416,231,489,1.9443359375,0.23944083641751718,0,0.5493492724097097,1.0
0,0,multi-cutcat-unif,668,961,761,1.5654296875,0.49536237373994824,0,0.7500086388263044,1.0
0,0,multi-cutcat-unif,523,497,846,1.7216796875,0.31367170755646434,0,0.6772006107330241,1.0
0,0,multi-cutcat-unif,869,350,261,1.3544921875,0.10282859129905725,0,0.22273051633853447,1.0
0,0,multi-cutcat-unif,257,198,817,1.5302734375,0.09029041161078236,0,0.5429417315279498,1.0
